url,depth,status_code,issues,title_len,desc_len,h1,title
https://www.bancodebogota.com/banca-empresas/pyme/cuenta-integral-pyme,1,200,missing_description,40,15,Cuenta corriente integral para Pymes,Cuenta integral Pyme - bancodebogota.com
https://www.bancodebogota.com/banca-personas,1,200,missing_description,34,15,Banca personas,Banca personas - bancodebogota.com
https://www.bancodebogota.com/banca-empresas/pyme/planes-integrales-pyme,1,200,missing_description,58,15,Planes integrales transaccionales Pyme,Planes integrales transaccionales Pyme - bancodebogota.com
https://www.bancodebogota.com/banca-personas/infantil,1,200,title_too_short;missing_description,28,15,Banca infantil,Infantil - bancodebogota.com
https://www.bancodebogota.com/banca-personas/joven,1,200,title_too_short;missing_description,25,15,Banca joven,Joven - bancodebogota.com
https://www.bancodebogota.com/banca-personas/joven/portafolio-integral-joven,1,200,missing_description,45,15,Portafolio integral joven,Portafolio integral joven - bancodebogota.com
https://www.bancodebogota.com/banca-empresas/oficial,1,200,missing_description,33,15,Banca Oficial,Banca oficial - bancodebogota.com
https://www.bancodebogota.com/banca-personas/pensionados/noticias,1,200,title_too_short;missing_description,28,15,Noticias y contenidos,Noticias - bancodebogota.com
https://www.bancodebogota.com/banca-personas/portafolio-personas,1,200,missing_description,39,15,Portafolio integral personas,Portafolio personas - bancodebogota.com
https://www.bancodebogota.com/banca-empresas/pyme,1,200,missing_description,30,15,LARGA VIDA A LAS PYMES,Banca pyme - bancodebogota.com
https://www.bancodebogota.com/banca-personas/portafolio-integral-basico,1,200,missing_description,46,15,Portafolio integral básico,Portafolio integral básico - bancodebogota.com
https://www.bancodebogota.com/banca-personas/portafolio-personas-alto,1,200,missing_description,44,15,Portafolio integral personas alto,Portafolio Personas Alto - bancodebogota.com
https://www.bancodebogota.com/banca-personas/preferente/portafolio-integral-preferente,1,200,missing_description,50,15,Portafolio integral preferente,Portafolio integral preferente - bancodebogota.com
https://www.bancodebogota.com/banca-empresas/social,1,200,missing_description,32,15,Banca Social,Banca social - bancodebogota.com
https://www.bancodebogota.com/banca-personas/preferente/preferente-plus,1,200,missing_description,35,15,Preferente plus,Preferente plus - bancodebogota.com
https://www.bancodebogota.com/buscador,1,200,title_too_short;missing_description;missing_h1;thin_content,28,15,,Buscador - bancodebogota.com
https://www.bancodebogota.com/banca-personas/premium/mundo-privilegios-premium,1,200,missing_description,45,15,Mundo de privilegios premium,Mundo privilegios premium - bancodebogota.com
https://www.bancodebogota.com/banca-personas/premium/portafolio-integral-premium,1,200,missing_description,47,15,Portafolio integral premium,Portafolio integral premium - bancodebogota.com
https://www.bancodebogota.com/banca-personas/preferente,1,200,missing_description,30,15,Banca preferente,Preferente - bancodebogota.com
https://www.bancodebogota.com/banca-empresas/pyme/alianzas,1,200,missing_description,33,15,Alianzas que potencian  tu empresa,Alianzas Pyme - bancodebogota.com
https://www.bancodebogota.com/bre-b/llaves,1,200,title_too_long,72,119,¡Adiós números largos! Usa las llaves Bre-B🔑,Llaves Bre-B - Nunca fue más fácil transferir dinero - bancodebogota.com
https://www.bancodebogota.com/banca-personas/premium,1,200,title_too_short;missing_description,27,15,Banca premium,Premium - bancodebogota.com
https://www.bancodebogota.com/bre-b,1,200,title_too_long;description_too_long,75,168,Bre-B nuevo sistema de pagos inmediatos,Bre-B | Usa tu llave y transfiere plata gratis y seguro - bancodebogota.com
https://www.grupoaval.com/BuscadordePuntosAval/,1,200,title_too_short;missing_description;missing_canonical,12,15,¿Qué deseas buscar?,Searcher ATH
https://www.bancodebogota.com/educacion-financiera/creditos/beneficios-de-tener-una-buena-vida-crediticia,1,200,missing_h1,65,88,,Beneficios de tener una buena vida crediticia - bancodebogota.com
https://www.bancodebogota.com/educacion-financiera/economia-familiar/capacidad-de-endeudamiento,1,200,missing_h1,46,83,,Capacidad de endeudamiento - bancodebogota.com
https://www.bancodebogota.com/educacion-financiera/creditos,1,200,title_too_short,27,90,Crédito y endeudamiento,Crédito - bancodebogota.com
https://www.bancodebogota.com/educacion-financiera/creditos/tipos-de-tasas-de-interes,1,200,missing_h1,45,88,,Tipos de tasas de interés - bancodebogota.com
https://www.bancodebogota.com/educacion-financiera/como-funciona-una-tarjeta-de-credito,1,200,missing_h1,58,81,,¿Cómo funciona una tarjeta de crédito? - bancodebogota.com
https://www.bancodebogota.com/educacion-financiera/economia-familiar/como-hacer-un-presupuesto,1,200,missing_h1,47,83,,¿Cómo hacer un presupuesto? - bancodebogota.com
https://www.bancodebogota.com/educacion-financiera,1,200,missing_description,40,15,Educación financiera,Educación financiera - bancodebogota.com
https://www.bancodebogota.com/educacion-financiera/creditos/antes-de-pedir-un-credito,1,200,missing_h1,45,88,,Antes de pedir un crédito - bancodebogota.com
https://www.bancodebogota.com/educacion-financiera/creditos/todo-sobre-los-tipos-de-credito,1,200,missing_h1,51,88,,Todo sobre los tipos de crédito - bancodebogota.com
https://www.bancodebogota.com/diversidad-e-inclusion/discapacidad-fisica,1,200,missing_description,39,15,Discapacidad física: superando las barreras,Discapacidad física - bancodebogota.com
https://www.bancodebogota.com/diversidad-e-inclusion,1,200,missing_description,42,15,"Diversidad, inclusión y discapacidad",Diversidad e inclusión - bancodebogota.com
https://www.bancodebogota.com/diversidad-e-inclusion/discapacidad-cognitiva,1,200,missing_description,42,15,El universo de la neurodiversidad,Discapacidad cognitiva - bancodebogota.com
https://www.bancodebogota.com/dia-de-la-mujer-y-del-hombre,1,200,missing_description,48,15,Informe de Gestión y Sostenibilidad,Dia de la mujer y del hombre - bancodebogota.com
https://www.bancodebogota.com/educacion-financiera/economia-familiar/como-hacer-un-presupuesto-personal,1,200,missing_h1,54,78,,Cómo hacer un presupuesto personal - bancodebogota.com
https://www.bancodebogota.com/educacion-financiera/economia-familiar/que-es-y-como-aumentar-el-patrimonio,1,200,missing_h1,56,83,,Qué es y cómo aumentar el patrimonio - bancodebogota.com
https://www.bancodebogota.com/educacion-financiera/economia-familiar/cuanto-vale-estudiar,1,200,missing_h1,44,78,,¿Cuánto cuesta estudiar? - bancodebogota.com
https://www.bancodebogota.com/educacion-financiera/inversion,1,200,title_too_short,29,90,Inversión,Inversión - bancodebogota.com
https://www.bancodebogota.com/educacion-financiera/economia-familiar/que-es-un-seguro-y-cuales-son-los-tipos,1,200,missing_h1,59,83,,Qué es un seguro y cuáles son los tipos - bancodebogota.com
https://www.bancodebogota.com/educacion-financiera/inversion/tipos-de-inversion,1,200,missing_h1,38,88,,Tipos de inversión - bancodebogota.com
https://www.bancodebogota.com/educacion-financiera/nuestra-organizacion,1,200,missing_h1,40,90,,Nuestra organización - bancodebogota.com
https://www.bancodebogota.com/educacion-financiera/inversion/riesgos-financieros,1,200,missing_h1,39,88,,Riesgos financieros - bancodebogota.com
https://www.bancodebogota.com/educacion-financiera/inversion/invertir-en-titulos-valores,1,200,missing_h1,47,88,,Invertir en títulos valores - bancodebogota.com
https://www.bancodebogota.com/educacion-financiera/nuestra-organizacion/como-funciona-la-economia,1,200,missing_h1,45,88,,Cómo funciona la economía - bancodebogota.com
https://www.bancodebogota.com/educacion-financiera/nuestra-organizacion/deberes-y-derechos-del-consumidor-financiero,1,200,missing_h1,64,88,,Deberes y derechos del consumidor financiero - bancodebogota.com
https://www.bancodebogota.com/educacion-financiera/nuestra-organizacion/defensor-del-consumidor,1,200,missing_h1,43,88,,Defensor del consumidor - bancodebogota.com
https://www.bancodebogota.com/educacion-financiera/nuestra-organizacion/historia-del-dinero,1,200,missing_h1,39,88,,Historia del dinero - bancodebogota.com
https://www.bancodebogota.com/educacion-financiera/nuestra-organizacion/ley-de-habeas-data,1,200,missing_h1,38,88,,Ley de habeas data - bancodebogota.com
https://www.bancodebogota.com/educacion-financiera/nuestra-organizacion/nuestra-historia,1,200,missing_h1,36,88,,Nuestra historia - bancodebogota.com
https://www.bancodebogota.com/educacion-financiera/tarjeta-de-credito/compras-internacionales-con-tarjetas-de-credito-o-debito,1,200,title_too_long;missing_h1,76,88,,Compras internacionales con tarjetas de crédito o débito - bancodebogota.com
https://www.bancodebogota.com/educacion-financiera/tarjeta-de-credito/como-funcionan-las-tarjetas-de-credito,1,200,missing_h1,58,88,,Cómo funcionan las tarjetas de crédito - bancodebogota.com
https://www.bancodebogota.com/empresas/comercio-internacional-y-tesoreria/comercio-internacional/avales-y-garantias,1,200,missing_description,38,15,Avales y garantías,Avales y garantías - bancodebogota.com
https://www.bancodebogota.com/educacion-financiera/tarjeta-de-credito/seguridad-en-tarjeta-de-credito,1,200,missing_h1,51,88,,Seguridad en tarjeta de crédito - bancodebogota.com
https://www.bancodebogota.com/empresas/comercio-internacional-y-tesoreria/comercio-internacional/capital-de-trabajo,1,200,missing_description,38,15,Capital de trabajo,Capital de trabajo - bancodebogota.com
https://www.bancodebogota.com/empresas/comercio-internacional-y-tesoreria/comercio-internacional/cartas-de-credito-exportacion,1,200,missing_description,52,15,Cartas de crédito de exportación,Cartas de crédito de exportación - bancodebogota.com
https://www.bancodebogota.com/empresas/comercio-internacional-y-tesoreria/comercio-internacional/confirming,1,200,missing_description,44,15,Confirming internacional,Confirming internacional - bancodebogota.com
https://www.bancodebogota.com/empresas/comercio-internacional-y-tesoreria/comercio-internacional/cartas-de-credito-importacion,1,200,missing_description,52,15,Cartas de crédito de importación,Cartas de crédito de importación - bancodebogota.com
https://www.bancodebogota.com/empresas/comercio-internacional-y-tesoreria/comercio-internacional/cobranzas-de-exportacion,1,200,missing_description,44,15,Cobranzas de exportación,Cobranzas de exportación - bancodebogota.com
https://www.bancodebogota.com/empresas/comercio-internacional-y-tesoreria/comercio-internacional,1,200,missing_description,42,15,Comercio internacional,Comercio internacional - bancodebogota.com
https://www.bancodebogota.com/empresas/comercio-internacional-y-tesoreria/comercio-internacional/cobranzas-de-importacion,1,200,missing_description,44,15,Cobranzas de importación,Cobranzas de importación - bancodebogota.com
https://www.bancodebogota.com/empresas/comercio-internacional-y-tesoreria/comercio-internacional/giros-directos,1,200,missing_description,34,15,Giros directos,Giros directos - bancodebogota.com
https://www.bancodebogota.com/empresas/comercio-internacional-y-tesoreria/comercio-internacional/ordenes-de-pago,1,200,missing_description,35,15,Órdenes de pago,Ordenes de pago - bancodebogota.com
https://www.bancodebogota.com/empresas/comercio-internacional-y-tesoreria,1,200,missing_description,54,15,Comercio internacional y tesorería,Comercio internacional y tesorería - bancodebogota.com
https://www.bancodebogota.com/empresas/bre-b,1,200,title_too_long,71,141,Con Bre-B recibe los pagos de tus ventas,Bre-B - Empresas | Nuevo sistema de pagos inmediato - bancodebogota.com
https://www.bancodebogota.com/empresas/comercio-internacional-y-tesoreria/comercio-internacional/portal-de-internet,1,200,missing_description,38,15,Servicios comercio exterior vía Internet,Portal de internet - bancodebogota.com
https://www.bancodebogota.com/empresas/comercio-internacional-y-tesoreria/comercio-internacional/giros-financiados,1,200,missing_description,37,15,Giros financiados,Giros financiados - bancodebogota.com
https://www.bancodebogota.com/empresas/comercio-internacional-y-tesoreria/guias-de-informacion,1,200,missing_description,40,15,Guías de información,Guías de información - bancodebogota.com
https://www.bancodebogota.com/empresas/comercio-internacional-y-tesoreria/negocio-de-divisas,1,200,missing_description,38,15,Negocio de divisas,Negocio de divisas - bancodebogota.com
https://www.bancodebogota.com/empresas/comercio-internacional-y-tesoreria/comercio-internacional/prefinanciacion-exportaciones,1,200,missing_description,52,15,Prefinanciación de exportaciones,Prefinanciación de exportaciones - bancodebogota.com
https://www.bancodebogota.com/empresas/comercio-internacional-y-tesoreria/comercio-internacional/reintegros,1,200,missing_description,30,15,Reintegros,Reintegros - bancodebogota.com
https://www.bancodebogota.com/empresas/comercio-internacional-y-tesoreria/comercio-internacional/servicios-digitales-moneda-extranjera,1,200,missing_description,57,15,Moneda extranjera persona natural,Servicios digitales moneda extranjera - bancodebogota.com
https://www.bancodebogota.com/empresas/comercio-internacional-y-tesoreria/negociacion-de-valores,1,200,missing_description,42,15,Negociación de Valores,Negociación de valores - bancodebogota.com
https://www.bancodebogota.com/empresas/comercio-internacional-y-tesoreria/negocios-de-divisas/compra-de-dolares-y-otras-divisas,1,200,missing_description,61,15,Compra y Venta de Dólares y otras Divisas,Compra y venta de dolares y otras divisas - bancodebogota.com
https://www.bancodebogota.com/empresas/comercio-internacional-y-tesoreria/operaciones-de-cobertura/estructuracion-con-multiples,1,200,missing_description,48,15,Estructuración con múltiples,Estructuración con múltiples - bancodebogota.com
https://www.bancodebogota.com/empresas/comercio-internacional-y-tesoreria/operaciones-de-cobertura/estructuracion-de-estrategias,1,200,missing_description,49,15,Estructuración de estrategias,Estructuración de estrategias - bancodebogota.com
https://www.bancodebogota.com/empresas/comercio-internacional-y-tesoreria/operaciones-de-cobertura,1,200,missing_description,44,15,Operaciones de cobertura,Operaciones de cobertura - bancodebogota.com
https://www.bancodebogota.com/empresas/comercio-internacional-y-tesoreria/operaciones-de-cobertura/forward-sobre-divisas,1,200,missing_description,41,15,Forward sobre divisas,Forward sobre divisas - bancodebogota.com
https://www.bancodebogota.com/empresas/comercio-internacional-y-tesoreria/operaciones-de-cobertura/opciones-tipo-de-cambio,1,200,missing_description,46,15,Opciones de tipo de cambio,Opciones de tipo de cambio - bancodebogota.com
https://www.bancodebogota.com/empresas/comercio-internacional-y-tesoreria/operaciones-de-cobertura/swap-tasas-de-interes,1,200,missing_description,44,15,Swap de tasas de interés,Swap de tasas de interés - bancodebogota.com
https://www.bancodebogota.com/empresas/inversion-y-liquidez/cdt,1,200,title_too_short;missing_description,24,15,CDT,CDTs - bancodebogota.com
https://www.bancodebogota.com/empresas/inversion-y-liquidez/cuenta-corriente,1,200,missing_description,36,15,Cuentas corrientes,Cuenta corriente - bancodebogota.com
https://www.bancodebogota.com/empresas/comercio-internacional-y-tesoreria/operaciones-de-cobertura/swap-tipo-de-cambio,1,200,missing_description,42,15,Swap de tipo de cambio,Swap de tipo de cambio - bancodebogota.com
https://www.bancodebogota.com/empresas/inversion-y-liquidez/cdt/especial,1,200,missing_description,32,15,CDT especial,CDT especial - bancodebogota.com
https://www.bancodebogota.com/empresas/inversion-y-liquidez/cdt/tradicional,1,200,missing_description,35,15,CDT tradicional,CDT tradicional - bancodebogota.com
https://www.bancodebogota.com/empresas/comercio-internacional-y-tesoreria/productos-y-servicios-en-el-exterior,1,200,missing_description,56,15,Productos y servicios en el exterior,Productos y servicios en el exterior - bancodebogota.com
https://www.bancodebogota.com/empresas/comercio-internacional-y-tesoreria/productos-y-servicios-en-el-exterior/miami,1,200,title_too_short;missing_description,25,15,Banco de Bogotá SA Miami,Miami - bancodebogota.com
https://www.bancodebogota.com/empresas/comercio-internacional-y-tesoreria/productos-y-servicios-en-el-exterior/panama,1,200,title_too_short;missing_description,26,15,Productos en el exterior: Panamá,Panama - bancodebogota.com
https://www.bancodebogota.com/empresas/comercio-internacional-y-tesoreria/productos-y-servicios-en-el-exterior/sucursal-panama,1,200,missing_description,35,15,Productos exterior: Sucursal Panamá,Sucursal panamá - bancodebogota.com
https://www.bancodebogota.com/empresas/enko,1,200,title_too_short;missing_description,24,15,Impulsa tu negocio con lecciones gratuitas,Enko - bancodebogota.com
https://www.bancodebogota.com/empresas/comercio-internacional-y-tesoreria/productos-y-servicios-en-el-exterior/new-york,1,200,title_too_short;missing_description,28,15,Productos en el exterior: New York,New york - bancodebogota.com
https://www.bancodebogota.com/empresas/inversion-y-liquidez,1,200,missing_description,40,15,Inversión y liquidez,Inversión y liquidez - bancodebogota.com
https://www.bancodebogota.com/empresas/cuenta-en-dolares-pyme,1,200,missing_description,42,15,Cuenta en dólares para Pymes,Cuenta en dólares pyme - bancodebogota.com
https://www.bancodebogota.com/empresas/educacion-financiera-territorios,1,200,missing_description,52,15,La mejor parte es hacerlo,Educacion financiera territorios - bancodebogota.com
https://www.bancodebogota.com/empresas/inversion-y-liquidez/cuenta-corriente/pequenas-empresas,1,200,missing_description,37,15,Cuenta corriente para pequeñas empresas,Pequenas empresas - bancodebogota.com
https://www.bancodebogota.com/empresas/inversion-y-liquidez/cuenta-corriente/grandes-empresas,1,200,missing_description,36,15,Cuenta corriente grandes empresas,Grandes Empresas - bancodebogota.com
https://www.bancodebogota.com/empresas/inversion-y-liquidez/fiducias/administracion/anticipos,1,200,missing_description,47,15,Administración de anticipos,Administración de anticipos - bancodebogota.com
https://www.bancodebogota.com/empresas/inversion-y-liquidez/cuenta-corriente/traslado-electronico-de-saldos-tes,1,200,missing_description,53,15,Traslado electrónico de saldos,Traslado electrónico de saldo TES - bancodebogota.com
https://www.bancodebogota.com/empresas/inversion-y-liquidez/cuenta-de-ahorro-superdia,1,200,missing_description,45,15,Cuenta de ahorros Superdía,Cuenta de ahorro superdía - bancodebogota.com
https://www.bancodebogota.com/empresas/inversion-y-liquidez/fiducias/administracion,1,200,missing_description,45,15,Fiducia de administración,Fiducia de administración - bancodebogota.com
https://www.bancodebogota.com/empresas/inversion-y-liquidez/fiducias/administracion/custodia,1,200,title_too_short;missing_description,28,15,Custodia,Custodia - bancodebogota.com
https://www.bancodebogota.com/empresas/inversion-y-liquidez/fiducias,1,200,title_too_short;missing_description,28,15,Fiducias,Fiducias - bancodebogota.com
https://www.bancodebogota.com/empresas/inversion-y-liquidez/fiducias/administracion/fuente-de-pago,1,200,missing_description,34,15,Fuente de pago,Fuente de pago - bancodebogota.com
https://www.bancodebogota.com/empresas/inversion-y-liquidez/fiducias/administracion/garantia,1,200,missing_description,39,15,Fiducia en garantía,Fiducia en Garantía - bancodebogota.com
https://www.bancodebogota.com/empresas/inversion-y-liquidez/fiducias/administracion/pagos,1,200,missing_description,42,15,Administración y pagos,Administración y pagos - bancodebogota.com
https://www.bancodebogota.com/empresas/inversion-y-liquidez/fiducias/administracion/retencion-en-garantia,1,200,missing_description,41,15,Retención en garantía,Retención en garantía - bancodebogota.com
https://www.bancodebogota.com/empresas/inversion-y-liquidez/fiducias/inmobiliaria/contrato-de-preventas,1,200,missing_description,41,15,Contrato de preventas,Contrato de preventas - bancodebogota.com
https://www.bancodebogota.com/empresas/inversion-y-liquidez/fiducias/inmobiliaria/mercantil,1,200,missing_description,50,15,Fiducia mercantil inmobiliaria,Fiducia mercantil inmobiliaria - bancodebogota.com
https://www.bancodebogota.com/empresas/inversion-y-liquidez/fiducias/inmobiliaria,1,200,missing_description,40,15,Fiducias inmobiliarias,Fiducia inmobiliaria - bancodebogota.com
https://www.bancodebogota.com/empresas/inversion-y-liquidez/fiducias/inmobiliaria/mercantil-de-administracion,1,200,missing_description,55,15,Fiducia mercantil de administración,Fiducia mercantil de administración - bancodebogota.com
https://www.bancodebogota.com/empresas/inversion-y-liquidez/fiducias/inmobiliaria/proyectos-de-construccion-clientes-del-sector,1,200,missing_description,65,15,Proyectos construcción clientes del sector,Proyectos de construccion clientes del sector - bancodebogota.com
https://www.bancodebogota.com/empresas/inversion-y-liquidez/fiducias/inversion,1,200,missing_description,40,15,Fiducias de inversión,Fiducia de inversión - bancodebogota.com
https://www.bancodebogota.com/empresas/inversion-y-liquidez/fiducias/inversion/fondos-de-inversion-colectiva,1,200,missing_description,49,15,Fondos de inversión colectiva,Fondos de inversión colectiva - bancodebogota.com
https://www.bancodebogota.com/empresas/inversion-y-liquidez/fiducias/inversion/portafolio-individual-de-inversion,1,200,missing_description,54,15,Portafolio individual de inversión,Portafolio individual de inversión - bancodebogota.com
https://www.bancodebogota.com/empresas/inversion-y-liquidez/fiducias/inversion/fondo-bursatil,1,200,missing_description,34,15,Fondo bursátil,Fondo bursátil - bancodebogota.com
https://www.bancodebogota.com/empresas/leasing,1,200,missing_description,41,15,Leasing para empresas,Soluciones de Leasing - bancodebogota.com
https://www.bancodebogota.com/empresas/inversion-y-liquidez/remesas-negociadas,1,200,missing_description,38,15,Remesas negociadas,Remesas negociadas - bancodebogota.com
https://www.bancodebogota.com/empresas/leasing/importacion,1,200,missing_description,39,15,Leasing de importación,Leasing importación - bancodebogota.com
https://www.bancodebogota.com/empresas/leasing/leaseback,1,200,title_too_short;missing_description,29,15,Leaseback,Leaseback - bancodebogota.com
https://www.bancodebogota.com/empresas/leasing/vehiculos,1,200,missing_description,37,15,Leasing de vehículos,Leasing Vehiculos - bancodebogota.com
https://www.bancodebogota.com/empresas/leasing/recarga-leasing,1,200,missing_description,35,15,Recarga leasing,Recarga Leasing - bancodebogota.com
https://www.bancodebogota.com/empresas/leasing/maquinaria-equipo,1,200,missing_description,37,15,Leasing maquinaria y equipo,Maquinaria equipo - bancodebogota.com
https://www.bancodebogota.com/empresas/leasing/leasing-inmobiliario,1,200,missing_description,40,15,Leasing inmobiliario,Leasing inmobiliario - bancodebogota.com
https://www.bancodebogota.com/empresas/leasing/sostenibilidad,1,200,missing_description,42,15,Leasing sostenible,Leasing sostenibilidad - bancodebogota.com
https://www.bancodebogota.com/empresas/login,1,200,missing_description;missing_h1;thin_content,34,15,,Login empresas - bancodebogota.com
https://www.bancodebogota.com/empresas/productos-de-credito/capital-de-trabajo/creditos-tesoreria-y-liquidez,1,200,missing_description,52,15,Créditos de tesorería y liquidez,Créditos de tesorería y liquidez - bancodebogota.com
https://www.bancodebogota.com/empresas/productos-de-credito/contingencias/aval-bancario,1,200,missing_description,33,15,Aval bancario,Aval bancario - bancodebogota.com
https://www.bancodebogota.com/empresas/productos-de-credito/capital-de-trabajo,1,200,missing_description,38,15,Capital de trabajo,Capital de trabajo - bancodebogota.com
https://www.bancodebogota.com/empresas/productos-de-credito/capital-de-trabajo/creditos-cartera-ordinaria,1,200,missing_description,49,15,Créditos de cartera ordinaria,Créditos de cartera ordinaria - bancodebogota.com
https://www.bancodebogota.com/empresas/productos-de-credito,1,200,missing_description,40,15,Productos de crédito,Productos de crédito - bancodebogota.com
https://www.bancodebogota.com/empresas/productos-de-credito/contingencias/aceptaciones-bancarias,1,200,missing_description,42,15,Aceptaciones Bancarias,Aceptaciones bancarias - bancodebogota.com
https://www.bancodebogota.com/empresas/productos-de-credito/capital-de-trabajo/cupo-rotativo-para-pagos,1,200,missing_description,55,15,Cupo de crédito rotativo para pagos,Cupo de crédito rotativo para pagos - bancodebogota.com
https://www.bancodebogota.com/empresas/productos-de-credito/contingencias/descuento-de-bono-de-prenda,1,200,missing_description,47,15,Descuento de bono de prenda,Descuento de bono de prenda - bancodebogota.com
https://www.bancodebogota.com/empresas/productos-de-credito/contingencias/garantia-bancaria,1,200,missing_description,37,15,Garantía bancaria,Garantía bancaria - bancodebogota.com
https://www.bancodebogota.com/empresas/productos-de-credito/contingencias,1,200,missing_description,33,15,Contingencias,Contingencias - bancodebogota.com
https://www.bancodebogota.com/empresas/productos-de-credito/credito-constructor,1,200,missing_description,39,15,Crédito Constructor,Crédito constructor - bancodebogota.com
https://www.bancodebogota.com/empresas/productos-de-credito/credito-rotativo,1,200,missing_description,36,15,Créditos rotativos,Crédito Rotativo - bancodebogota.com
https://www.bancodebogota.com/empresas/productos-de-credito/credito-rotativo/linea-de-credito-para-pago-de-impuestos,1,200,missing_description,37,15,Crédito para pago de Impuestos,Pago de impuestos - bancodebogota.com
https://www.bancodebogota.com/empresas/productos-de-credito/credito-rotativo/crediservice-comercial,1,200,missing_description,42,15,Crediservice Comercial,Crediservice comercial - bancodebogota.com
https://www.bancodebogota.com/empresas/productos-de-credito/credito-rotativo/credito-activo,1,200,missing_description,34,15,Crédito activo,Crédito activo - bancodebogota.com
https://www.bancodebogota.com/empresas/productos-de-credito/creditos-de-fomento,1,200,missing_description,39,15,Créditos de fomento,Créditos de fomento - bancodebogota.com
https://www.bancodebogota.com/empresas/productos-de-credito/credito-rotativo/pago-cesantias-porvenir,1,200,missing_description,43,15,Crédito para pago de cesantías Porvenir,Pago cesantías porvenir - bancodebogota.com
https://www.bancodebogota.com/empresas/productos-de-credito/creditos-sostenibles,1,200,missing_description,40,15,Créditos sostenibles,Créditos Sostenibles - bancodebogota.com
https://www.bancodebogota.com/empresas/productos-de-credito/creditos-de-fomento/bancoldex,1,200,title_too_short;missing_description,29,15,Bancóldex,Bancoldex - bancodebogota.com
https://www.bancodebogota.com/empresas/productos-de-credito/creditos-de-fomento/finagro,1,200,title_too_short;missing_description,27,15,Fondo Finagro,Finagro - bancodebogota.com
https://www.bancodebogota.com/empresas/productos-de-credito/creditos-de-fomento/findeter,1,200,title_too_short;missing_description,28,15,Findeter,Findeter - bancodebogota.com
https://www.bancodebogota.com/empresas/productos-de-credito/creditos-sostenibles/desarrollo-sostenible,1,200,missing_description,41,15,Crédito de desarrollo sostenible,Desarrollo sostenible - bancodebogota.com
https://www.bancodebogota.com/empresas/productos-de-credito/cupoagil-banco-de-bogota,1,200,missing_description,44,15,Cupoágil Banco de Bogotá,Cupoágil Banco de Bogotá - bancodebogota.com
https://www.bancodebogota.com/empresas/productos-de-credito/lineas-de-facturas,1,200,missing_description,38,15,Líneas de facturas,Líneas de facturas - bancodebogota.com
https://www.bancodebogota.com/empresas/productos-de-credito/lineas-de-facturas/confirming,1,200,missing_description,30,15,Confirming,Confirming - bancodebogota.com
https://www.bancodebogota.com/empresas/productos-de-credito/creditos-sostenibles/credito-constructor-sostenible,1,200,missing_description,50,15,Crédito constructor sostenible,Crédito constructor sostenible - bancodebogota.com
https://www.bancodebogota.com/empresas/productos-de-credito/lineas-de-facturas/factoring-sin-recurso,1,200,missing_description,41,15,Factoring sin recurso,Factoring sin recurso - bancodebogota.com
https://www.bancodebogota.com/empresas/productos-de-credito/lineas-de-facturas/factoring-con-recurso,1,200,missing_description,41,15,Factoring con recurso,Factoring con recurso - bancodebogota.com
https://www.bancodebogota.com/empresas/recaudo-y-pagos/recaudos-en-medios-electronicos/redes-externas,1,200,missing_description,34,15,Redes externas,Redes externas - bancodebogota.com
https://www.bancodebogota.com/empresas/productos-de-credito/lineas-de-facturas/financiacion-a-distribuidores,1,200,missing_description,49,15,Financiación a distribuidores,Financiación a distribuidores - bancodebogota.com
https://www.bancodebogota.com/empresas/productos-de-credito/lineas-de-facturas/pago-proveedores,1,200,missing_description,36,15,Pago a proveedores,Pago proveedores - bancodebogota.com
https://www.bancodebogota.com/empresas/recaudos-y-pagos,1,200,missing_description,36,15,Recaudo y pagos,Recaudos y pagos - bancodebogota.com
https://www.bancodebogota.com/empresas/recaudos-y-pagos/medios-de-pago/dale-negocio,1,200,missing_description,33,15,dale! para tu negocio,Dale negocios - bancodebogota.com
https://www.bancodebogota.com/empresas/recaudos-y-pagos/medios-de-pago/datafono-fisico,1,200,missing_description,35,15,Datáfono físico,Datafono fisico - bancodebogota.com
https://www.bancodebogota.com/empresas/recaudos-y-pagos/medios-de-pago/datafono-digital,1,200,missing_description,36,15,Datáfono digital - Tap to phone,Datafono digital - bancodebogota.com
https://www.bancodebogota.com/empresas/recaudos-y-pagos/medios-de-pago/codigo-qr,1,200,title_too_short;missing_description,29,15,Código QR para ti,Codigo qr - bancodebogota.com
https://www.bancodebogota.com/empresas/recaudos-y-pagos/medios-de-pago/codigo-qr-negocio,1,200,missing_description,37,15,Cobra fácil y rápido con QR para negocios,Código QR negocio - bancodebogota.com
https://www.bancodebogota.com/empresas/recaudos-y-pagos/medios-de-pago/micrositio-abierto,1,200,missing_description,38,15,Micrositio abierto,Micrositio abierto - bancodebogota.com
https://www.bancodebogota.com/empresas/recaudos-y-pagos/medios-de-pago/transferencias-inmediatas,1,200,missing_description,45,15,Transferencias inmediatas,Transferencias inmediatas - bancodebogota.com
https://www.bancodebogota.com/empresas/recaudos-y-pagos/pagos,1,200,title_too_short;missing_description,25,15,Soluciones de pago,Pagos - bancodebogota.com
https://www.bancodebogota.com/empresas/recaudos-y-pagos/medios-de-pago/link-pagos,1,200,missing_description,33,15,Link de pagos,Link de pagos - bancodebogota.com
